Survey_Date,Survey_Time,Study_Area,Transect_Number,Visit_Number,Sample_Number,Observer,Sample_ID,Location_Latitude,Location_Longitude,Snow_Conditions,Comments,Species,Notes,Censor
3/22/2024 16:00,12:44,46,2,3,2,AM,46-2-3-2-AM,187481.6699,504363.4864,75 - 100%,,Snowshoe Hare,,0
1/24/2024 17:00,11:03,46,3,1,1,SM,46-3-1-1-SM,187207.406,504584.0183,75 - 100%,Huge boulders. Dense mountain lorel,Snowshoe Hare,,0
1/24/2024 17:00,11:03,46,3,1,2,SM,46-3-1-2-SM,187210.8029,504585.9346,75 - 100%,"Big boulders, mountain Laurel surrounding area",Snowshoe Hare,,0
1/24/2024 17:00,11:04,46,3,1,3,SM,46-3-1-3-SM,187213.8572,504588.4751,75 - 100%,,Snowshoe Hare,,0
1/24/2024 17:00,11:10,46,3,1,4,SM,46-3-1-4-SM,187207.2874,504587.4344,75 - 100%,In gathering with tons of poop and tracks,Snowshoe Hare,,0
1/24/2024 17:00,11:14,46,3,1,5,SM,46-3-1-5-SM,187223.5467,504583.1095,75 - 100%,,Snowshoe Hare,,0
1/24/2024 17:00,11:21,46,3,1,7,SM,46-3-1-7-SM,187221.5347,504576.6078,75 - 100%,In middle of many tracks,Snowshoe Hare,,0
1/24/2024 17:00,11:22,46,3,1,8,SM,46-3-1-8-SM,187223.1712,504575.9144,75 - 100%,,Snowshoe Hare,,0
1/24/2024 17:00,11:27,46,3,1,9,SM,46-3-1-9-SM,187266.9562,504602.4442,75 - 100%,,Snowshoe Hare,,0
2/2/2024 17:00,13:28,46,3,2,10,CR,46-3-2-10-CR,188084.727,504507.2292,25 - 75%,,Snowshoe Hare,,0
2/2/2024 17:00,11:22,46,3,2,1,CR,46-3-2-1-CR,187008.3128,504457.9864,0 - 25%,In mt. Laurel ,Snowshoe Hare,,0
2/2/2024 17:00,11:32,46,3,2,2,CR,46-3-2-2-CR,187060.9947,504454.7477,0 - 25%,On slope in patchy mountain Laurel ,Snowshoe Hare,,0
2/2/2024 17:00,11:45,46,3,2,3,CR,46-3-2-3-CR,187121.9768,504438.6932,0 - 25%,Slight slope in Mountain Laurel ,Snowshoe Hare,,0
2/2/2024 17:00,11:54,46,3,2,4,CR,46-3-2-4-CR,187138.0075,504433.4336,0 - 25%,In mountain Laurel on snow,Snowshoe Hare,,0
2/2/2024 17:00,12:06,46,3,2,5,CR,46-3-2-5-CR,187177.1814,504474.2462,0 - 25%,Mountain Laurel and boulders ,Snowshoe Hare,,0
2/2/2024 17:00,12:20,46,3,2,6,CR,46-3-2-6-CR,187209.4158,504479.1394,0 - 25%,Boulders and mountain Laurel ,Snowshoe Hare,,0
2/2/2024 17:00,12:34,46,3,2,7,CR,46-3-2-7-CR,187272.9582,504467.0135,0 - 25%,Mountain Laurel ,Snowshoe Hare,,0
2/2/2024 17:00,12:50,46,3,2,8,CR,46-3-2-8-CR,187700.0139,504484.6586,0 - 25%,In mountain Laurel ,Snowshoe Hare,,0
2/2/2024 17:00,13:13,46,3,2,9,CR,46-3-2-9-CR,187996.7634,504504.5057,25 - 75%,Mountain Laurel thicket,Snowshoe Hare,,0
4/8/2024 16:00,10:16,46,3,3,1,AM,46-3-3-1-AM,188141.1073,504578.1024,0 - 25%,,Snowshoe Hare,,0
4/8/2024 16:00,10:26,46,3,1,2,AM,46-3-3-2-AM,188034.9552,504619.2814,0 - 25%,,Snowshoe Hare,,0
4/8/2024 16:00,10:39,46,3,3,3,AM,46-3-3-3-AM,187867.3438,504603.2392,0 - 25%,,Snowshoe Hare,,0
4/8/2024 16:00,10:56,46,3,3,4,AM,46-3-3-4-AM,187336.1944,504565.3745,0 - 25%,,Snowshoe Hare,,0
1/24/2024 17:00,12:52,46,4,1,1,SM,46-4-1-1-SM,187405.2587,504725.0436,75 - 100%,Dense mountain Laurel ,Snowshoe Hare,,0
1/24/2024 17:00,12:57,46,4,1,2,SM,46-4-1-2-SM,187399.2355,504726.7644,75 - 100%,Dense mountain Laurel ,Snowshoe Hare,,0
1/24/2024 17:00,13:03,46,4,1,3,SM,46-4-1-3-SM,187385.5487,504738.4838,75 - 100%,Dense mountain Laurel ,Snowshoe Hare,,0
1/24/2024 17:00,13:04,46,4,1,4,SM,46-4-1-4-SM,187385.5851,504738.5865,75 - 100%,Dense mountain Laurel ,Snowshoe Hare,,0
1/24/2024 17:00,13:09,46,4,1,5,SM,46-4-1-5-SM,187369.6607,504744.0489,75 - 100%,Dense mountain Laurel ,Snowshoe Hare,,0
1/24/2024 17:00,13:12,46,4,1,6,SM,46-4-1-6-SM,187364.4663,504751.2938,75 - 100%,"Dense mountain Laurel 
",Snowshoe Hare,,0
2/2/2024 17:00,13:58,46,4,2,11,CR,46-4-2-11-CR,188151.1774,504750.3922,75 - 100%,Mountain Laurel thicket ,Snowshoe Hare,,0
2/2/2024 17:00,14:10,46,4,2,12,CR,46-4-2-12-CR,188084.2464,504752.3633,75 - 100%,Mountain Laurel thicket ,Snowshoe Hare,,0
2/2/2024 17:00,14:22,46,4,2,13,CR,46-4-2-13-CR,187988.9169,504747.3021,75 - 100%,,Snowshoe Hare,,0
2/2/2024 17:00,14:34,46,4,2,14,CR,46-4-2-14-CR,187844.3014,504722.3184,75 - 100%,,Snowshoe Hare,,0
2/2/2024 17:00,15:01,46,4,2,15,CR,46-4-2-15-CR,187391.6327,504719.0918,25 - 75%,Mountain Laurel ,Snowshoe Hare,,0
3/22/2024 16:00,10:06,46,4,3,1,SM,46-4-3-1-SM,188097.8845,504738.2818,75 - 100%,Dense mountain Laurel ,Snowshoe Hare,,0
1/22/2024 17:00,11:41,46,5,1,1,CR,46-5-1-1-CR,188372.763,504869.433,75 - 100%,In Mountain Laurel thickets ,Snowshoe Hare,,0
1/22/2024 17:00,11:44,46,5,1,2,CR,46-5-1-2-CR,188376.4463,504868.0966,75 - 100%,In ticket of mountain Laurel ,Snowshoe Hare,,0
1/22/2024 17:00,12:03,46,5,1,3,CR,46-5-1-3-CR,188362.9047,504926.6397,75 - 100%,"Small patch of mountain Laurel, next to oil thing. On way to other transect 6a",Snowshoe Hare,,1
1/22/2024 17:00,12:14,46,5,1,4,CR,46-5-1-4-CR,188370.1975,504927.1057,75 - 100%,"Pile
",Snowshoe Hare,,1
2/2/2024 17:00,12:44,46,5,2,1,AM,46-5-2-1-AM,187824.2982,504988.148,25 - 75%,Laurel,Snowshoe Hare,,0
2/2/2024 17:00,12:47,46,5,2,2,AM,46-5-2-2-AM,187822.5052,504987.1518,25 - 75%,Laurel,Snowshoe Hare,,0
2/2/2024 17:00,12:53,46,5,2,3,AM,46-5-2-3-AM,187713.6716,504984.0422,0 - 25%,Laurel,Snowshoe Hare,,0
4/8/2024 16:00,9:13,46,5,3,1,AM,46-5-3-1-AM,187645.5113,504926.7455,0 - 25%,Laurel,Snowshoe Hare,,0
3/22/2024 16:00,9:47,46,5,3,1,SM,46-5-3-1-SM,188378.1378,504840.9992,75 - 100%,Edge of thick laurel,Snowshoe Hare,,0
4/8/2024 16:00,9:19,46,5,3,2,AM,46-5-3-2-AM,187665.1461,504922.5877,0 - 25%,Laurel,Snowshoe Hare,,0
3/22/2024 16:00,9:49,46,5,3,2,SM,46-5-3-2-SM,188378.6979,504833.3427,75 - 100%,,Snowshoe Hare,,0
4/8/2024 16:00,9:23,46,5,3,3,AM,46-5-3-3-AM,187713.5763,504903.5129,0 - 25%,Laurel ,Snowshoe Hare,,0
4/8/2024 16:00,9:28,46,5,3,4,AM,46-5-3-4-AM,187769.6787,504896.6283,0 - 25%,Laurel ,Snowshoe Hare,,0
4/8/2024 16:00,9:36,46,5,3,5,AM,46-5-3-5-AM,187902.8065,504891.9959,0 - 25%,,Snowshoe Hare,,0
4/8/2024 16:00,9:39,46,5,3,6,AM,46-5-3-6-AM,187914.0825,504891.6251,0 - 25%,,Snowshoe Hare,,0
4/8/2024 16:00,9:42,46,5,3,7,AM,46-5-3-7-AM,187978.6106,504884.5418,0 - 25%,Laurel ,Snowshoe Hare,,0
4/8/2024 16:00,9:47,46,5,3,8,AM,46-5-3-8-AM,188129.0123,504873.0255,0 - 25%,Laurel ,Snowshoe Hare,,0
2/2/2024 17:00,11:05,46,6,2,1,AM,46-6-2-1-AM,187732.4841,505115.6014,25 - 75%,Laurel,Snowshoe Hare,,0
2/2/2024 17:00,11:11,46,6,2,2,AM,46-6-2-2-AM,187739.3981,505114.7301,0 - 25%,Laurel,Snowshoe Hare,,0
2/2/2024 17:00,11:17,46,6,2,3,AM,46-6-2-3-AM,187742.7605,505116.4894,25 - 75%,Laurel,Snowshoe Hare,,0
2/2/2024 17:00,11:22,46,6,2,4,AM,46-6-2-4-AM,187750.3293,505119.6953,25 - 75%,Laurel,Snowshoe Hare,,0
2/2/2024 17:00,11:27,46,6,2,5,AM,46-6-2-5-AM,187749.9845,505113.4995,0 - 25%,Laurel,Snowshoe Hare,,0
2/2/2024 17:00,11:42,46,6,2,6,AM,46-6-2-6-AM,188259.1211,505079.9703,75 - 100%,Laurel,Snowshoe Hare,,0
2/2/2024 17:00,11:46,46,6,2,7,AM,46-6-2-7-AM,188279.1897,505087.2922,25 - 75%,Laurel edge,Snowshoe Hare,,0
2/2/2024 17:00,11:53,46,6,2,8,AM,46-6-2-8-AM,188328.9768,505071.5127,25 - 75%,Laurel,Snowshoe Hare,,0
2/2/2024 17:00,11:58,46,6,2,9,AM,46-6-2-9-AM,188366.0038,505061.9128,75 - 100%,Laurel,Snowshoe Hare,,0
3/22/2024 16:00,10:23,46,8,3,1,LS,46-8-3-1-LS,188276.4557,505420.7461,75 - 100%,Mtn lrl,Snowshoe Hare,,0
2/12/2024 17:00,10:44,46,9,2,1,AZ,46-9-2-1-AZ,188224.6244,505632.7916,0 - 25%,Under laurel. Look old,Snowshoe Hare,,0
2/12/2024 17:00,10:48,46,9,2,2,AZ,46-9-2-2-AZ,188221.1705,505627.9115,0 - 25%,Under laurel. Looks newer and bigger than 1,Snowshoe Hare,,0
2/12/2024 17:00,11:51,46,9,2,3,AZ,46-9-2-3-AZ,186947.9065,505605.1644,0 - 25%,"In harvest, rubus only",Undetermined,,0
2/12/2024 17:00,11:56,46,9,2,4,AZ,46-9-2-4-AZ,186942.3041,505607.6706,0 - 25%,Rubus,Check for App,,0
3/6/2024 17:00,8:42,49,10,2,1,AM,49-10-2-1-AM,152744.3353,537382.9592,0 - 25%,Birch,Snowshoe Hare,,0
3/6/2024 17:00,8:46,49,10,2,2,AM,49-10-2-2-AM,152752.0258,537386.4997,0 - 25%,Birch,Snowshoe Hare,,0
3/29/2024 16:00,10:10,49,10,1,1,TF,49-10-3-1-TF,152755.2066,537392.9174,0 - 25%,,Snowshoe Hare,,0
2/15/2024 17:00,11:16,49,11,1,1,AM,49-11-1-1-AM,153005.2804,537631.172,0 - 25%,Open birch,Snowshoe Hare,,0
3/29/2024 16:00,10:10,49,11,3,1,AZ,49-11-3-1-AZ,152684.4315,537573.8903,0 - 25%,"In young stand near road. I think theres more hares down the hill, looks like young forest down there",Snowshoe Hare,,0
4/10/2024 16:00,10:46,49,11,4,1,AM,49-11-4-1-AM,152688.9725,537557.9881,0 - 25%,,Snowshoe Hare,,0
2/15/2024 17:00,9:28,49,12,1,1,AM,49-12-1-1-AM,152987.3935,537754.199,0 - 25%,Middle aged slightly open,Snowshoe Hare,,0
3/8/2024 17:00,9:13,49,12,2,1,SM,49-12-2-1-SM,152976.6334,537796.3939,0 - 25%,Mixed age beech and cherry,Snowshoe Hare,,0
3/8/2024 17:00,9:16,49,12,2,2,SM,49-12-2-2-SM,152985.9544,537783.4322,0 - 25%,,Snowshoe Hare,,0
3/29/2024 16:00,13:07,49,12,3,10,AZ,49-12-3-10-AZ,152951.6148,537751.289,0 - 25%,,Snowshoe Hare,,0
3/29/2024 16:00,13:11,49,12,3,11,AZ,49-12-3-11-AZ,152849.4297,537753.961,0 - 25%,,Snowshoe Hare,,0
3/29/2024 16:00,13:15,49,12,3,12,AZ,49-12-3-12-AZ,152781.9263,537756.7791,0 - 25%,,Snowshoe Hare,,0
3/29/2024 16:00,12:38,49,12,3,1,AZ,49-12-3-1-AZ,153328.4459,537754.4033,0 - 25%,Massive piles of pellets here. Prob app cottontail? Edge of road. Brush pile.,Undetermined,,0
3/29/2024 16:00,12:40,49,12,3,2,AZ,49-12-3-2-AZ,153325.441,537752.4149,0 - 25%,Same,Undetermined,,0
3/29/2024 16:00,12:50,49,12,3,3,AZ,49-12-3-3-AZ,153062.824,537743.9805,0 - 25%,,Snowshoe Hare,,0
3/29/2024 16:00,12:52,49,12,3,4,AZ,49-12-3-4-AZ,153038.7095,537743.6275,0 - 25%,,Snowshoe Hare,,0
3/29/2024 16:00,12:55,49,12,3,5,AZ,49-12-3-5-AZ,153039.6178,537744.0309,0 - 25%,"Same spot as 4, but looks older",Snowshoe Hare,,0
3/29/2024 16:00,12:58,49,12,3,6,AZ,49-12-3-6-AZ,153000.578,537750.4458,0 - 25%,,Contaminated,,0
3/29/2024 16:00,13:00,49,12,3,7,AZ,49-12-3-7-AZ,152979.8182,537751.9625,0 - 25%,,Snowshoe Hare,,0
3/29/2024 16:00,13:04,49,12,3,8,AZ,49-12-3-8-AZ,152960.8222,537753.9726,0 - 25%,,Snowshoe Hare,,0
3/29/2024 16:00,13:05,49,12,3,9,AZ,49-12-3-9-AZ,152960.1968,537753.9872,,,Snowshoe Hare,,0
4/10/2024 16:00,8:49,49,12,4,1,AM,49-12-4-1-AM,152987.6689,537738.2172,0 - 25%,,Snowshoe Hare,,0
4/10/2024 16:00,8:52,49,12,4,2,AM,49-12-4-2-AM,152997.2488,537741.4914,0 - 25%,,Snowshoe Hare,,0
2/22/2024 17:00,10:08,50,10,1,1,CR,50-10-1-1-CR,179113.1944,531814.2022,0 - 25%,Beech thicket saplings ,Snowshoe Hare,,0
2/22/2024 17:00,10:17,50,10,1,2,CR,50-10-1-2-CR,179206.0955,531808.8148,0 - 25%,An opening in Beech saplings ,Snowshoe Hare,,0
2/22/2024 17:00,10:25,50,10,1,3,CR,50-10-1-3-CR,179304.3133,531811.6697,75 - 100%,Beech thicket sign on beech trees of feeding,Snowshoe Hare,,0
2/22/2024 17:00,10:41,50,10,1,4,CR,50-10-1-4-CR,179626.8411,531865.5368,25 - 75%,Clearing in beech saplings and young trees,Snowshoe Hare,,0
3/6/2024 17:00,11:24,50,10,2,10,LS,50-10-2-10-LS,179216.126,531785.169,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,11:27,50,10,2,11,LS,50-10-2-11-LS,179249.8148,531785.0717,0 - 25%,Young beech,Snowshoe Hare,,0
3/6/2024 17:00,11:32,50,10,2,12,LS,50-10-2-12-LS,179309.7693,531789.2496,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,11:36,50,10,2,13,LS,50-10-2-13-LS,179346.0974,531785.2706,0 - 25%,Young beech ,Snowshoe Hare,,0
3/6/2024 17:00,11:39,50,10,2,14,LS,50-10-2-14-LS,179359.9352,531782.6331,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,11:42,50,10,2,15,LS,50-10-2-15-LS,179391.9187,531782.2245,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,11:44,50,10,2,16,LS,50-10-2-16-LS,179413.8999,531788.0687,,,Snowshoe Hare,,0
3/6/2024 17:00,8:51,50,10,2,1,LS,50-10-2-1-LS,179497.9968,531774.5542,0 - 25%,Young beech,Snowshoe Hare,,0
3/6/2024 17:00,8:55,50,10,2,2,LS,50-10-2-2-LS,179517.9731,531782.9915,0 - 25%,Young beech,Snowshoe Hare,,0
3/6/2024 17:00,8:59,50,10,2,3,LS,50-10-2-3-LS,179566.1927,531775.3484,0 - 25%,Young beech,Snowshoe Hare,,0
3/6/2024 17:00,9:04,50,10,2,4,LS,50-10-2-4-LS,179626.7249,531778.9373,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,9:08,50,10,2,5,LS,50-10-2-5-LS,179654.8221,531777.4694,0 - 25%,Young beech ,Snowshoe Hare,,0
3/6/2024 17:00,9:11,50,10,2,6,LS,50-10-2-6-LS,179666.7683,531776.476,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,11:16,50,10,2,7,LS,50-10-2-7-LS,179193.0046,531787.3661,0 - 25%,Young beech thicket ,Snowshoe Hare,,0
3/6/2024 17:00,11:19,50,10,2,8,LS,50-10-2-8-LS,179201.4051,531793.9065,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,11:21,50,10,2,9,LS,50-10-2-9-LS,179203.6274,531786.0832,0 - 25%,,Snowshoe Hare,,0
3/25/2024 16:00,11:31,50,10,3,10,LS,50-10-3-10-LS,179408.7773,531782.7941,25 - 75%,"Edge of old logging rd in young maple, birch, and beech",Snowshoe Hare,,0
3/25/2024 16:00,10:58,50,10,3,1,LS,50-10-3-1-LS,179134.3912,531802.4854,25 - 75%,Young maple thicket,Snowshoe Hare,,0
3/25/2024 16:00,11:03,50,10,3,2,LS,50-10-3-2-LS,179187.3701,531781.3648,0 - 25%,Young maple and birch ,Snowshoe Hare,,0
3/25/2024 16:00,11:06,50,10,3,3,LS,50-10-3-3-LS,179204.63,531783.8945,0 - 25%,"Young birch, maple, and beech",Snowshoe Hare,,0
3/25/2024 16:00,11:10,50,10,3,4,LS,50-10-3-4-LS,179232.9999,531789.1633,0 - 25%,Young beech and maple ,Snowshoe Hare,,0
3/25/2024 16:00,11:13,50,10,3,5,LS,50-10-3-5-LS,179270.2992,531782.1987,25 - 75%,,Snowshoe Hare,,0
3/25/2024 16:00,11:17,50,10,3,6,LS,50-10-3-6-LS,179318.6324,531799.8449,75 - 100%,"Young maple, beech, and birch ",Snowshoe Hare,,0
3/25/2024 16:00,11:21,50,10,3,7,LS,50-10-3-7-LS,179330.1087,531788.0821,25 - 75%,In small clearing in young forest ,Snowshoe Hare,,0
3/25/2024 16:00,11:24,50,10,3,8,LS,50-10-3-8-LS,179363.2698,531781.5532,25 - 75%,Young beech and maple ,Snowshoe Hare,,0
3/25/2024 16:00,11:28,50,10,3,9,LS,50-10-3-9-LS,179379.5899,531781.5174,25 - 75%,Clearing edge in young forest ,Snowshoe Hare,,0
2/22/2024 17:00,11:31,50,11,1,10,LS,50-11-1-10-LS,179182.1943,531970.8295,25 - 75%,,Snowshoe Hare,,0
2/22/2024 17:00,11:37,50,11,1,11,LS,50-11-1-11-LS,179261.3126,531963.8933,,,Snowshoe Hare,,0
2/22/2024 17:00,11:40,50,11,1,12,LS,50-11-1-12-LS,179288.9263,531959.6331,75 - 100%,,Snowshoe Hare,,0
2/22/2024 17:00,11:44,50,11,1,13,LS,50-11-1-13-LS,179324.8487,531963.8934,25 - 75%,,Snowshoe Hare,,0
2/22/2024 17:00,10:42,50,11,1,1,LS,50-11-1-1-LS,178907.7676,531968.4379,0 - 25%,Mixed young and mature hardwoods,Snowshoe Hare,,0
2/22/2024 17:00,10:48,50,11,1,2,LS,50-11-1-2-LS,178915.8989,531965.761,0 - 25%,Mixed young and mature hardwoods ,Snowshoe Hare,,0
2/22/2024 17:00,10:51,50,11,1,3,LS,50-11-1-3-LS,178915.7431,531964.1415,0 - 25%,Mixed young and mature hardwoods ,Snowshoe Hare,,0
2/22/2024 17:00,10:58,50,11,1,4,LS,50-11-1-4-LS,178976.1474,531978.7868,0 - 25%,"Dense understory,mature overstory, hardwoods",Snowshoe Hare,,0
2/22/2024 17:00,11:04,50,11,1,5,LS,50-11-1-5-LS,178995.0507,531969.0206,0 - 25%,,Snowshoe Hare,,0
2/22/2024 17:00,11:09,50,11,1,6,LS,50-11-1-6-LS,179005.2092,531966.3255,0 - 25%,,Snowshoe Hare,,0
2/22/2024 17:00,11:13,50,11,1,7,LS,50-11-1-7-LS,179016.3814,531977.1955,0 - 25%,,Snowshoe Hare,,0
2/22/2024 17:00,11:18,50,11,1,8,LS,50-11-1-8-LS,179048.4424,531966.8146,0 - 25%,,Snowshoe Hare,,0
2/22/2024 17:00,11:21,50,11,1,9,LS,50-11-1-9-LS,179050.7773,531969.735,0 - 25%,,Snowshoe Hare,,0
2/21/2024 17:00,10:12,50,1,1,1,LS,50-1-1-1-LS,179255.9156,530155.4274,75 - 100%,Young beech and cherry ,Snowshoe Hare,,0
3/6/2024 17:00,8:49,50,11,2,1,SM,50-11-2-1-SM,179566.3768,532001.3865,0 - 25%,"Dogwood beech, not super dense",Snowshoe Hare,,0
3/6/2024 17:00,8:59,50,11,2,2,SM,50-11-2-2-SM,179979.86,531969.4386,0 - 25%,New growth dogwood and beech ,Snowshoe Hare,,0
3/6/2024 17:00,9:12,50,11,2,3,SM,50-11-2-3-SM,180438.255,531940.7342,0 - 25%,Mixed age cherry. Not super dense,Snowshoe Hare,,0
3/6/2024 17:00,11:32,50,11,2,4,SM,50-11-2-4-SM,178827.8253,532000.5281,0 - 25%,Dense beech,Snowshoe Hare,,0
3/6/2024 17:00,11:37,50,11,2,5,SM,50-11-2-5-SM,178910.8855,532016.8762,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,11:41,50,11,2,6,SM,50-11-2-6-SM,178941.681,532022.5356,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,11:47,50,11,2,7,SM,50-11-2-7-SM,179025.5076,532044.298,0 - 25%,,Snowshoe Hare,,0
2/21/2024 17:00,10:16,50,1,1,2,LS,50-1-1-2-LS,179257.7578,530154.6721,75 - 100%,Young stand of beech and cherry,Snowshoe Hare,,0
3/25/2024 16:00,11:43,50,11,3,1,LS,50-11-3-1-LS,179325.6384,531974.1236,25 - 75%,Edge of small clearing in young forest ,Snowshoe Hare,,0
3/25/2024 16:00,11:47,50,11,3,2,LS,50-11-3-2-LS,179290.3997,531963.799,25 - 75%,Young maple and birch ,Snowshoe Hare,,0
3/25/2024 16:00,11:50,50,11,3,3,LS,50-11-3-3-LS,179276.1325,531960.6404,25 - 75%,"Young beech, birch, maple ",Snowshoe Hare,,0
3/25/2024 16:00,11:54,50,11,3,4,LS,50-11-3-4-LS,179248.6364,531954.6871,25 - 75%,Clearing edge ,Snowshoe Hare,,0
3/25/2024 16:00,11:57,50,11,3,5,LS,50-11-3-5-LS,179213.5037,531970.2939,25 - 75%,Young beech and birch,Snowshoe Hare,,0
3/25/2024 16:00,12:03,50,11,3,6,LS,50-11-3-6-LS,179139.6688,531985.0099,0 - 25%,,Snowshoe Hare,,0
3/25/2024 16:00,12:10,50,11,3,7,LS,50-11-3-7-LS,178999.1266,531987.8777,25 - 75%,Young maple ,Snowshoe Hare,,0
3/25/2024 16:00,12:14,50,11,3,8,LS,50-11-3-8-LS,178977.2999,531977.0683,0 - 25%,Old road bed edge,Snowshoe Hare,,0
3/25/2024 16:00,12:19,50,11,3,9,LS,50-11-3-9-LS,178907.448,531969.8217,0 - 25%,"In young hardwoods, adjacent to fallen tree",Snowshoe Hare,,0
2/22/2024 17:00,9:30,50,12,1,1,LS,50-12-1-1-LS,180115.8874,532162.7977,75 - 100%,,Snowshoe Hare,,0
2/22/2024 17:00,9:37,50,12,1,2,LS,50-12-1-2-LS,179981.6685,532163.8673,25 - 75%,Young beech stand,Snowshoe Hare,,0
2/22/2024 17:00,10:12,50,12,1,3,LS,50-12-1-3-LS,178927.5557,532181.9401,0 - 25%,Dense early succession deciduous ,Snowshoe Hare,,0
2/22/2024 17:00,10:17,50,12,1,4,LS,50-12-1-4-LS,178930.7605,532172.9384,0 - 25%,Dense early succession deciduous ,Snowshoe Hare,,0
2/22/2024 17:00,10:25,50,12,1,4,LS,50-12-1-5-LS,178848.0261,532138.0082,0 - 25%,Mixed young and mature hardwoods ,Snowshoe Hare,,0
3/5/2024 17:00,9:49,50,1,2,1,AM,50-1-2-1-AM,179205.6647,530187.0307,0 - 25%,Dead beech,Snowshoe Hare,,0
3/6/2024 17:00,10:34,50,12,2,10,SM,50-12-2-10-SM,179850.8802,532248.9711,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,10:46,50,12,2,11,SM,50-12-2-11-SM,179490.9276,532191.1821,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,10:50,50,12,2,12,SM,50-12-2-12-SM,179449.4779,532197.0902,0 - 25%,Mature cherry and beech,Snowshoe Hare,,0
3/6/2024 17:00,10:56,50,12,2,13,SM,50-12-2-13-SM,179326.6043,532189.6394,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,11:01,50,12,2,14,SM,50-12-2-14-SM,179201.0362,532149.8854,0 - 25%,Mixed age beech,Snowshoe Hare,,0
3/6/2024 17:00,11:06,50,12,2,15,SM,50-12-2-15-SM,179133.8386,532165.1629,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,11:09,50,12,2,16,SM,50-12-2-16-SM,179088.5496,532194.728,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,11:14,50,12,2,17,SM,50-12-2-17-SM,179003.6588,532198.8706,0 - 25%,Dense beech,Snowshoe Hare,,0
3/6/2024 17:00,11:17,50,12,2,18,SM,50-12-2-18-SM,178964.6178,532190.0881,0 - 25%,Dense beech,Snowshoe Hare,,0
3/6/2024 17:00,11:19,50,12,2,19,SM,50-12-2-19-SM,178947.4369,532193.7908,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,9:50,50,12,2,1,SM,50-12-2-1-SM,180529.4785,532199.7671,0 - 25%,"Beech and cherry, moderately dense ",Snowshoe Hare,,0
3/6/2024 17:00,11:23,50,12,2,20,SM,50-12-2-20-SM,178888.8784,532177.6972,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,10:11,50,12,2,2,SM,50-12-2-2-SM,180020.4361,532268.9512,0 - 25%,"Young beech, moderately dense ",Snowshoe Hare,,0
3/6/2024 17:00,10:14,50,12,2,3,SM,50-12-2-3-SM,180014.2184,532253.5965,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,10:17,50,12,2,4,SM,50-12-2-4-SM,180003.002,532251.6289,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,10:20,50,12,2,5,SM,50-12-2-5-SM,179986.7526,532234.8297,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,10:22,50,12,2,6,SM,50-12-2-6-SM,179963.7423,532235.8551,0 - 25%,Dense beech,Snowshoe Hare,,0
3/6/2024 17:00,10:26,50,12,2,7,SM,50-12-2-7-SM,179943.3203,532235.7734,0 - 25%,,Eastern Cottontail,,0
3/6/2024 17:00,10:28,50,12,2,8,SM,50-12-2-8-SM,179943.3334,532232.7342,0 - 25%,,Snowshoe Hare,,0
3/6/2024 17:00,10:33,50,12,2,9,SM,50-12-2-9-SM,179855.8455,532249.3986,0 - 25%,,Snowshoe Hare,,0
3/25/2024 16:00,12:37,50,12,3,1,LS,50-12-3-1-LS,178865.4441,532145.9289,0 - 25%,Young beech on hillside ,Snowshoe Hare,,0
3/25/2024 16:00,12:40,50,12,3,2,LS,50-12-3-2-LS,178877.4306,532153.7327,0 - 25%,,Snowshoe Hare,,0
3/25/2024 16:00,12:44,50,12,3,3,LS,50-12-3-3-LS,178924.007,532146.2106,0 - 25%,Young beech and maple ,Snowshoe Hare,,0
3/25/2024 16:00,12:47,50,12,3,4,LS,50-12-3-4-LS,178947.9962,532151.629,0 - 25%,,Snowshoe Hare,,0
3/25/2024 16:00,12:49,50,12,3,5,LS,50-12-3-5-LS,178951.134,532152.3278,0 - 25%,Young hardwoods,Snowshoe Hare,,0
3/25/2024 16:00,12:51,50,12,3,6,LS,50-12-3-6-LS,178959.4728,532154.7386,0 - 25%,Young beech,Snowshoe Hare,,0
3/25/2024 16:00,12:58,50,12,3,7,LS,50-12-3-7-LS,179093.4155,532147.1111,0 - 25%,Beech,Snowshoe Hare,,0
